SATKER;TGL_DIFF;UP;PAGU;REALISASI;PAGU52;REAL52;PAGU53;REAL53;REALGUP
111904;21;15000000;3075014000;1661570870;905372000;267180826;0;0;10543850
653701;32;15000000;23277185000;14308538247;325233000;137125600;36000000;33931000;13616000
449488;7;39000000;85667342000;49826983987;23741418000;11247204149;53511175000;33448594418;38779086
653108;7;30000000;3503481000;2084966847;1784125000;757601555;100000000;19242630;29921000
682914;10;60000000;1870653000;989775156;1870653000;989775156;0;0;30000000
437106;10;48000000;10114818000;3821261896;1901010000;937396918;4206393000;421212900;47353500
431158;7;30000000;9763596000;3179806205;7887574000;1968398203;120292000;17494250;25404000
428242;27;60000000;9962056000;5645302898;6750333000;3420664983;0;0;58719500
440506;28;2000000;167997000;89824718;42860000;20008029;0;0;2000000
632009;12;30000000;2278249000;1626543031;1619744000;852839263;100000000;99166000;30000000
641656;13;300000000;75762340000;45345152128;22353253000;10465609693;0;0;291532000
119081;13;51000000;1059608000;746916753;1059608000;746916753;0;0;40515948
525296;14;120000000;13133208000;4818345985;5213049000;1856899470;3027000000;87285026;86744300
352638;14;300000000;24745086000;19905662759;8199685000;3140554039;0;0;297992500
111905;14;3000000;6625054000;3924848455;279580000;140890000;36000000;35850000;3000000
654872;16;300000000;36420431000;23545960499;12070614000;6389938032;0;0;231210000
119133;16;102000000;32323336000;2459927309;32323336000;2459927309;0;0;74003676
418508;14;36000000;9517075000;4932123426;2402640000;946785344;0;0;36000000
527940;18;30000000;1617258000;837392623;1158194000;639014623;0;0;18975138
641478;20;20000000;18726457000;6439853615;10093786000;1049188000;0;0;19525000
622372;12;150000000;16209129000;8260051862;7439281000;3977119627;1600000000;450167554;124967281
431158;16;30000000;9763596000;3179806205;7887574000;1968398203;120292000;17494250;29678950
665311;26;300000000;58075013000;34048655666;14820883000;7785106965;916164000;266611242;299120100
418510;4;100000;204683000;104686051;28350000;10508000;0;0;100000
401819;4;400000000;67143239000;32922725270;57078580000;27099430701;1250000000;49890000;245052149
420033;26;7900000;848340000;452353562;300034000;127374000;21950000;11300000;7900000
437092;17;51000000;6866891000;3933248068;1839768000;891971515;349818000;323018000;49692876
670252;16;18000000;2933638000;1596727455;845077000;182835259;0;0;9197963
7130;7;50000000;7314901000;4196828049;1773739000;557496561;7000000;5050000;49220000
650127;19;3000000;8195024000;4058584542;1086060000;541862106;1582500000;423828650;1617000
7144;19;24000000;6427590000;3341669626;1498746000;509444000;7000000;0;22232000
450573;20;120000000;35832779000;19538731065;9319739000;3960958430;0;0;70808918
641461;25;60000000;7239084000;3166429310;3582958000;1036466600;0;0;18050000
648779;22;36000000;1455858000;816126920;1176671000;612397920;101995000;101702000;26400108
418356;30;21000000;2640318000;1465956951;704564000;446356176;30000000;29364000;14527033
418375;30;6000000;1040950000;588257873;229940000;100610926;0;0;3134700
666507;20;6000000;626405000;295091047;220690000;95001578;0;0;5871406
681507;29;12500000;3661326000;1311090672;838290000;467413500;2061730000;447410950;12472000
401833;21;20000000;2886183000;1566745797;984940000;492703250;0;0;20000000
409810;26;72000000;10591423000;5256257654;5386655000;2081283021;61382000;0;55473637
7165;1;48000000;7242482000;4108090637;1592668000;580927608;7000000;0;31275000
248920;7;60000000;15231078000;7605951441;5818868000;2400998947;797872000;213623644;37446493
525296;8;120000000;13133208000;4818345985;5213049000;1856899470;3027000000;87285026;91282583
406381;28;48000000;14388787000;7831208095;9097740000;4439650999;0;0;47997185
665285;31;400000000;51563450000;31274571729;13204705000;7062464066;0;0;378592200
99231;32;20000000;354429000;170834797;354429000;170834797;0;0;19476375
553125;12;30000000;4662277000;2564222928;925706000;428175939;109150000;109102000;29050000
621729;11;120000000;6890351000;2836410680;2792827000;1169862707;0;0;78362933
525296;13;120000000;13133208000;4818345985;5213049000;1856899470;3027000000;87285026;79378350
352638;20;300000000;24745086000;19905662759;8199685000;3140554039;0;0;263871500
526751;29;1000000;41700000;18000000;41700000;18000000;0;0;500000
650829;2;22000000;11329738000;7433103382;1078933000;559684500;0;0;12706250
402252;3;5000000;199500000;174450000;199500000;174450000;0;0;4950000
656511;24;25200000;2919158000;1411976545;970241000;217826905;0;0;20402000
426041;25;36000000;6429792000;3602408153;1136584000;458550000;200000000;200000000;36000000
418009;25;75000000;9905622000;4283235841;9905622000;4283235841;0;0;31513038
567481;7;84800000;7522079000;4027816538;3474679000;1662761948;0;0;45668047
401819;16;400000000;67143239000;32922725270;57078580000;27099430701;1250000000;49890000;285531201
411146;4;60000000;4284622000;2295563231;4284622000;2295563231;0;0;38835275
664565;18;60000000;7075597000;3951218144;4840879000;2517622000;291000000;284225050;52117000
7144;4;24000000;6427590000;3341669626;1498746000;509444000;7000000;0;23772000
632160;33;300000000;1,20169E+11;35449391690;43406093000;11281858329;29490658000;399065929;160235257
418510;7;100000;204683000;104686051;28350000;10508000;0;0;100000
656595;15;20000000;3185200000;1765138047;830496000;277964596;0;0;18187000
650829;1;22000000;11329738000;7433103382;1078933000;559684500;0;0;12062000
650132;1;15000000;12005750000;5761223396;533406000;233176000;66000000;54618000;12790000
418440;2;12270300;6143820000;3489692802;1006723000;582801300;47001000;46990000;12270300
574366;4;20000000;5041207000;2796947126;1048172000;496480000;64200000;64200000;20000000
406539;14;120000000;8165172000;5473258598;3141555000;2200358525;0;0;120000000
669254;24;48000000;15715554000;9735142298;5214803000;3324835251;0;0;30005200
653705;31;8000000;734681000;282657893;232110000;65446727;0;0;6902308
650829;1;22000000;11329738000;7433103382;1078933000;559684500;0;0;20265600
420148;24;120000000;5188256000;1586719362;5063345000;1484749362;124911000;101970000;114210809
682562;8;120000000;15958144000;9004325600;5716253000;2414187708;25000000;0;98823936
553099;9;20000000;2078027000;1140312282;539760000;206926000;40500000;40500000;20000000
641642;10;400000000;71436952000;43720890118;21787543000;11597314457;0;0;323371350
561541;10;90000000;10661579000;5486002291;3159928000;1336018942;351462000;0;87031802
641482;16;3608400;10971103000;6172771563;3457160000;1763869032;0;0;3608400
686250;3;440000000;47306926000;21653421897;34318902000;12682999448;0;0;96938011
402252;8;5000000;199500000;174450000;199500000;174450000;0;0;5000000
418513;8;20000000;5270384000;2691966097;1028161000;495117797;245238000;129038000;19506000
574370;9;15000000;2105071000;1067596367;697278000;325588000;58800000;33000000;14290000
553104;11;15000000;3204406000;1939964233;723404000;380689000;153000000;151000000;11884000
574370;9;15000000;2105071000;1067596367;697278000;325588000;58800000;33000000;15000000
98959;13;30000000;5818674000;3354053795;1715295000;751432948;111000000;77500000;29969159
98963;15;60000000;5860182000;3266147268;1810026000;974570597;77500000;77150000;57637798
641499;8;120000000;24527803000;14943871387;12320657000;6757068900;125000000;124500000;118255200
678363;11;21000000;6025078000;3314801729;2787154000;1274360700;0;0;13700000
406420;11;51000000;16445313000;9119246783;12046631000;6161983280;0;0;50945793
440551;14;10000000;2182420000;1348991294;735930000;471945130;32000000;32000000;8328550
440502;30;20000000;2211862000;1278444042;841877000;467474891;32000000;32000000;18345293
119000;31;130000000;5331856000;885953050;5331856000;885953050;0;0;98267000
621729;1;120000000;6890351000;2836410680;2792827000;1169862707;0;0;63803746
653530;16;70000000;15144714000;4407542549;4492306000;653802053;2308780000;0;66404624
670561;22;15000000;4815085000;1841574365;3638553000;1153393700;50785000;0;14858471
99003;2;36000000;6090892000;2990155812;1686481000;938379117;77500000;77150000;19437840
426029;28;10300000;1197897000;696248994;274320000;134586000;0;0;10300000
650016;28;12000000;7770871000;2195396304;6058088000;1380352961;18722000;6992000;9949500
99232;6;18000000;331200000;190339340;331200000;190339340;0;0;12332000
402283;2;7000000;179194000;82554002;179194000;82554002;0;0;4250000
7165;2;48000000;7242482000;4108090637;1592668000;580927608;7000000;0;39557117
669055;14;30000000;7560088000;3359492366;6018061000;2698288647;76177000;0;29431160
406441;14;30000000;5419657000;3167042380;3163337000;1738913987;0;0;23705000
119072;16;140000000;3976544000;1140732250;3976544000;1140732250;0;0;10300000
597502;5;4000000;1468816000;711318644;525435000;238956000;24165000;15665000;4000000
406472;9;40200000;7426480000;3845573800;4560693000;2327830270;0;0;28021155
400944;21;60000000;8749455000;4696853575;5249427000;2901068378;99028000;67289000;30315750
406457;22;36000000;15243806000;9230095089;11168219000;6598239134;0;0;36000000
666503;23;51000000;27672762000;18038721921;1545407000;729326165;144000000;61372000;49418000
668529;23;45000000;8911423000;5261476697;5066858000;3365250390;0;0;42775957
424239;23;18000000;5885015000;3653059353;975148000;622599190;120000000;119946000;18000000
641677;2;300000000;75086458000;39912737130;18916054000;9561809119;776608000;481273891;252497550
641621;3;30000000;8310117000;4047279998;4351292000;1794090513;0;0;27054000
597558;23;15000000;1733771000;969557773;465470000;243758000;27200000;15000000;15000000
637546;8;21000000;5590065000;2215229028;3718830000;1355466263;564267000;89734000;19070922
641660;8;300000000;62658628000;36933116382;16322571000;7086995596;0;0;299058000
672851;8;15000000;4405499000;1939111643;2071211000;883098801;676595000;44128050;7707051
403410;10;2400000;92600000;53000000;92600000;53000000;0;0;2400000
402252;2;5000000;199500000;174450000;199500000;174450000;0;0;10000000
98991;8;30000000;5619549000;3153508449;1339370000;879118164;181500000;181325000;29981250
641677;9;300000000;75086458000;39912737130;18916054000;9561809119;776608000;481273891;180260500
553792;8;30000000;3550824000;2056627031;794243000;362957000;118727000;108538000;29969000
678363;14;21000000;6025078000;3314801729;2787154000;1274360700;0;0;19236700
98970;16;40000000;6857603000;4279822186;2040923000;1321102522;114000000;79238000;38286000
402638;28;60000000;3857212000;2607426647;1263012000;836971044;10000000;10000000;38975638
111910;16;15000000;5192721000;2627745590;3279949000;1714141760;1044893000;387202019;14967141
7186;22;18000000;8383238000;4567583772;1627948000;810480852;7000000;0;17732000
650130;27;15000000;2214614000;1334739644;765890000;467756000;361730000;321700000;10485000
653530;29;70000000;15144714000;4407542549;4492306000;653802053;2308780000;0;69211266
650133;37;8000000;812778000;362540600;184150000;84473000;0;0;6857000
633781;4;400000000;97446570000;40488725752;38631059000;18459822815;57030343000;21443575937;363004159
98963;7;60000000;5860182000;3266147268;1810026000;974570597;77500000;77150000;57528033
7190;7;75000000;6117288000;3501845841;1951575000;914856300;7000000;0;58850000
641642;8;400000000;71436952000;43720890118;21787543000;11597314457;0;0;375029150
428233;29;75000000;6499356000;4483703948;4202902000;2684939946;0;0;47189248
641698;9;300000000;50077448000;31365998485;14574164000;8589422910;0;0;299905000
402267;13;35000000;4167870000;2428809727;1215072000;754557943;10000000;9900000;34986469
239441;15;400000000;40800148000;14017284955;33161105000;10111916134;1614497000;269001013;399941676
99231;15;20000000;354429000;170834797;354429000;170834797;0;0;19231000
449488;3;39000000;85667342000;49826983987;23741418000;11247204149;53511175000;33448594418;77904426
653701;24;15000000;23277185000;14308538247;325233000;137125600;36000000;33931000;8091000
521620;28;20000000;3269411000;1744777194;1232794000;576946426;24800000;0;18925000
575968;16;25500000;4838164000;2932167860;802560000;439490000;245800000;75000000;25500000
111079;16;50000000;1580686000;648131331;1570236000;637681331;10450000;10450000;35686677
406472;17;40200000;7426480000;3845573800;4560693000;2327830270;0;0;40200000
98938;24;90000000;27638082000;17767097336;4059302000;2414218627;280000000;279000000;63167950
418369;24;60000000;32045695000;17029983349;4285310000;1741203000;60434000;42434000;59995000
678370;27;60000000;7362354000;4031932459;1824856000;995141345;0;0;39810000
665285;29;400000000;51563450000;31274571729;13204705000;7062464066;0;0;400000000
403412;29;3000000;37450000;16275000;37450000;16275000;0;0;2687500
402242;30;60000000;12115493000;6271156153;1580832000;859220111;145000000;144500000;50641901
686250;2;440000000;47306926000;21653421897;34318902000;12682999448;0;0;39693467
678359;8;24000000;5465228000;3248211791;1638601000;786248000;0;0;22840000
678363;14;21000000;6025078000;3314801729;2787154000;1274360700;0;0;15035000
111071;27;500000;573877000;306349779;96600000;57230000;0;0;500000
119036;27;6000000;552941000;108622966;552941000;108622966;0;0;5895000
675102;28;1850000;1299555000;670298638;433418000;222945580;34000000;34000000;1850000
431127;28;100000000;14423694000;3191369149;12849198000;2362248919;50785000;0;75720918
431133;27;30000000;9804992000;3366152092;7962376000;2397305987;69507000;2780000;29989750
574370;28;15000000;2105071000;1067596367;697278000;325588000;58800000;33000000;14974000
400944;9;60000000;8749455000;4696853575;5249427000;2901068378;99028000;67289000;32456750
98938;20;90000000;27638082000;17767097336;4059302000;2414218627;280000000;279000000;66992673
403410;21;2400000;92600000;53000000;92600000;53000000;0;0;2400000
686250;1;440000000;47306926000;21653421897;34318902000;12682999448;0;0;20000000
665882;7;300000000;66628003000;32732247764;14216309000;7574880898;10935404000;2345356100;223594000
98991;15;30000000;5619549000;3153508449;1339370000;879118164;181500000;181325000;29726000
672953;10;5000000;89115000;41355500;89115000;41355500;0;0;3890000
665307;2;240000000;44341528000;28453518761;13920948000;7922027979;0;0;180050000
650133;22;8000000;812778000;362540600;184150000;84473000;0;0;7893000
440552;23;60000000;9784893000;5272544768;1897510000;828287400;0;0;36000000
418459;25;1000000;807206000;474509818;202160000;151610000;0;0;1000000
110009;30;100000000;1823525000;78751650;1823525000;78751650;0;0;78751650
7144;6;24000000;6427590000;3341669626;1498746000;509444000;7000000;0;23968000
567495;21;120000000;14821595000;4962742550;8198395000;1939865198;1420000000;15328590;99766473
641677;1;300000000;75086458000;39912737130;18916054000;9561809119;776608000;481273891;182969000
424220;30;12000000;6709344000;4784043449;1413630000;669452373;243500000;232500000;10594500
682900;27;60000000;1898061000;939509504;1871561000;939509504;26500000;0;52974315
656574;8;15000000;3183354000;1785243641;958506000;300503644;0;0;14950300
7190;34;75000000;6117288000;3501845841;1951575000;914856300;7000000;0;46990200
426421;10;60000000;3013791000;1583226166;1500935000;731307713;50000000;0;44482732
650829;10;22000000;11329738000;7433103382;1078933000;559684500;0;0;15471500
653271;13;33000000;1716532000;981563477;634579000;334354919;95000000;94765000;30906400
119138;24;34200000;862800000;614150057;862800000;614150057;0;0;20150057
406488;28;30000000;7723547000;4609175555;4806422000;2444561767;0;0;29997539
401945;15;24000000;25065176000;2780372815;937029000;529973182;22104293000;1080746492;23790998
99229;16;24000000;390180000;224209900;390180000;224209900;0;0;23652500
418508;13;36000000;9517075000;4932123426;2402640000;946785344;0;0;34500000
418310;9;54000000;1722484000;646236555;1708067000;637319755;14417000;8916800;31614800
406472;12;40200000;7426480000;3845573800;4560693000;2327830270;0;0;25078101
525296;6;120000000;13133208000;4818345985;5213049000;1856899470;3027000000;87285026;65875686
683589;5;60000000;18405787000;12085351116;13842184000;9130578565;0;0;36366440
641681;6;400000000;74095791000;38697340127;18880388000;9304817820;746000000;323822290;374327000
98938;6;90000000;27638082000;17767097336;4059302000;2414218627;280000000;279000000;62827099
641635;7;600000000;1,82192E+11;1,12528E+11;47933482000;23800819424;0;0;595969500
111079;20;50000000;1580686000;648131331;1570236000;637681331;10450000;10450000;34404079
418461;30;2000000;799841000;454670692;173830000;56646367;0;0;2000000
309360;30;53013000;7314619000;4615962794;1283358000;641304000;49000000;49000000;53013000
683589;12;60000000;18405787000;12085351116;13842184000;9130578565;0;0;31837500
667236;13;60000000;9016895000;5998999941;5720540000;3719459314;0;0;59075000
667222;13;30000000;8235631000;4430398535;3526535000;2134814055;249000000;203821225;30000000
440551;5;10000000;2182420000;1348991294;735930000;471945130;32000000;32000000;10000000
406426;6;50000000;5453958000;3380436224;3514645000;1930522201;100000000;0;37500000
406935;23;60000000;3,88384E+11;2,28035E+11;2000000000;1035104685;3,86384E+11;2,27E+11;38983700
440504;24;28000000;17556699000;8489077080;1073876000;481965985;104020000;87800000;27955000
418380;24;21900000;9470931000;6020433089;1729654000;643414800;99500000;50000000;12140100
418354;1;90000000;1,10036E+11;44802176637;19316036000;7182449325;14674248000;528794660;800000
418412;17;5000000;2851536000;1206562623;165750000;72001450;2519823000;1059290464;5000000
406494;16;45000000;9816496000;5450292230;5461321000;2802257227;0;0;44013000
408143;20;60000000;10797007000;6057234432;5580386000;2675268891;71888000;69947000;59890443
401836;20;10000000;3568715000;2123253337;1046563000;567050000;0;0;10000000
670252;26;18000000;2933638000;1596727455;845077000;182835259;0;0;17480492
119770;15;300000000;22643393000;15901614712;13075863000;9164909409;109070000;109057500;209007666
418510;19;100000;204683000;104686051;28350000;10508000;0;0;100000
634530;15;30000000;1439194000;814437291;1191434000;691232291;0;0;29908795
561204;15;36000000;4057077000;2191407767;3158450000;1395899416;0;0;19320500
400944;17;60000000;8749455000;4696853575;5249427000;2901068378;99028000;67289000;32927250
424967;20;50000000;5678977000;2958345370;1400168000;592188300;1000000;0;49950000
111804;20;30000000;3319375000;1668972650;892655000;259447840;0;0;24768645
414540;7;120000000;19065522000;8998344901;11350732000;4799106399;1032400000;697045705;118195457
418522;21;6000000;2268381000;1436940894;780844000;452273395;32000000;32000000;5853934
633781;14;400000000;97446570000;40488725752;38631059000;18459822815;57030343000;21443575937;285917990
99003;28;36000000;6090892000;2990155812;1686481000;938379117;77500000;77150000;33458000
641635;8;600000000;1,82192E+11;1,12528E+11;47933482000;23800819424;0;0;581119500
352638;9;300000000;24745086000;19905662759;8199685000;3140554039;0;0;248734500
672953;7;5000000;89115000;41355500;89115000;41355500;0;0;3600000
654886;8;300000000;75846139000;46610823617;19774735000;9836935243;0;0;206760800
414540;13;120000000;19065522000;8998344901;11350732000;4799106399;1032400000;697045705;119508003
669055;14;30000000;7560088000;3359492366;6018061000;2698288647;76177000;0;28395000
431142;28;48000000;9336655000;2503421109;8020096000;1714069624;44115000;20965000;41130639
418471;7;15000000;2978342000;1644570212;543060000;254332000;55000000;30000000;15000000
406472;12;40200000;7426480000;3845573800;4560693000;2327830270;0;0;30314567
7208;29;100000000;5031143000;3182672019;1704995000;879078148;7000000;0;99528042
641698;6;300000000;50077448000;31365998485;14574164000;8589422910;0;0;299390000
440505;27;1800000;163554000;75155508;43450000;22350000;0;0;1650000
350172;27;25000000;1934749000;185361000;1934749000;185361000;0;0;23690000
497733;27;42000000;12824015000;7119264355;7067434000;3564337420;170000000;86836500;33123072
98984;14;60000000;5141543000;2711876772;1592832000;999725043;91000000;91000000;59747477
641461;22;60000000;7239084000;3166429310;3582958000;1036466600;0;0;56742800
7190;26;75000000;6117288000;3501845841;1951575000;914856300;7000000;0;57643100
641461;45;60000000;7239084000;3166429310;3582958000;1036466600;0;0;38920000
665882;3;300000000;66628003000;32732247764;14216309000;7574880898;10935404000;2345356100;261027500
654886;3;300000000;75846139000;46610823617;19774735000;9836935243;0;0;281897000
449752;12;120000000;11329222000;6834322670;3807463000;1666327895;397834000;0;60096011
665882;13;300000000;66628003000;32732247764;14216309000;7574880898;10935404000;2345356100;289517551
653271;13;33000000;1716532000;981563477;634579000;334354919;95000000;94765000;32995000
119072;14;140000000;3976544000;1140732250;3976544000;1140732250;0;0;75000000
641642;14;400000000;71436952000;43720890118;21787543000;11597314457;0;0;373966000
417641;14;30600000;8636007000;4134156493;1864327000;890881041;207000000;0;19021706
653108;2;30000000;3503481000;2084966847;1784125000;757601555;100000000;19242630;29910060
672969;2;20000000;3967705000;2307741360;1405737000;869564696;87500000;84250000;19433600
418897;8;7500000;1640194000;1211527755;789404000;532367000;32000000;31850000;7500000
410574;12;120000000;12933145000;7153145110;6165714000;3691440715;284993000;0;119990207
633781;4;400000000;97446570000;40488725752;38631059000;18459822815;57030343000;21443575937;376067539
402639;19;13000000;153000000;107630000;153000000;107630000;0;0;9043000
410574;5;120000000;12933145000;7153145110;6165714000;3691440715;284993000;0;76173000
665292;5;393857200;59020973000;34290731262;17415837000;8190241796;0;0;391826000
418471;12;15000000;2978342000;1644570212;543060000;254332000;55000000;30000000;15000000
641478;12;20000000;18726457000;6439853615;10093786000;1049188000;0;0;14472500
409810;20;72000000;10591423000;5256257654;5386655000;2081283021;61382000;0;68331611
98942;8;42000000;18877945000;11957244758;2803926000;1571109751;443000000;391654000;41764513
672952;13;18000000;5792448000;3330816176;1701068000;1077105507;77500000;0;15524900
420148;34;120000000;5188256000;1586719362;5063345000;1484749362;124911000;101970000;96895633
406441;4;30000000;5419657000;3167042380;3163337000;1738913987;0;0;27965000
408143;4;60000000;10797007000;6057234432;5580386000;2675268891;71888000;69947000;33249250
682562;2;120000000;15958144000;9004325600;5716253000;2414187708;25000000;0;110442487
683589;6;60000000;18405787000;12085351116;13842184000;9130578565;0;0;59285720
527933;9;60000000;4060727000;2198384084;2322040000;1203672084;984043000;653728000;46207818
99227;32;15000000;252365000;106857000;252365000;106857000;0;0;9272500
119037;34;17000000;954102000;357655501;954102000;357655501;0;0;16150000
662110;36;18000000;3453866000;1859898566;398886000;161868370;87100000;48911250;17000000
419528;37;210000000;29435526000;12118165617;14605945000;4266642087;50000000;49062000;199892804
650829;4;22000000;11329738000;7433103382;1078933000;559684500;0;0;16128000
428270;1;30000000;7333696000;4812068317;3924619000;2628025022;0;0;16715000
597502;1;4000000;1468816000;711318644;525435000;238956000;24165000;15665000;4000000
527975;2;20000000;1797436000;736885303;1149744000;596154303;445220000;45900000;17389000
525296;3;120000000;13133208000;4818345985;5213049000;1856899470;3027000000;87285026;67106623
238542;3;120000000;32786632000;15864984843;12286632000;4584907626;690000000;127441776;59296462
641681;4;400000000;74095791000;38697340127;18880388000;9304817820;746000000;323822290;214990000
410382;14;72000000;12029655000;5859224198;5472555000;1904656889;0;0;62363700
418493;19;20000000;5708896000;2877676297;847208000;401486000;107000000;107000000;20000000
652212;8;39000000;4140444000;2740718688;2002774000;1288641455;0;0;38797870
527975;12;20000000;1797436000;736885303;1149744000;596154303;445220000;45900000;17160000
525296;13;120000000;13133208000;4818345985;5213049000;1856899470;3027000000;87285026;99355149
632160;49;300000000;1,20169E+11;35449391690;43406093000;11281858329;29490658000;399065929;152027231
419202;1;60000000;1833685000;863932958;1833685000;863932958;0;0;27869470
425369;14;210000000;25085746000;17163909588;14975121000;10131211128;1828000000;1424096500;152872280
401944;15;30000000;29325014000;3238858460;1076688000;635524418;25475636000;880299093;24674487
111714;1;300000000;43581925000;26547544567;13186783000;7056559554;0;0;196889000
498592;18;120000000;4,10954E+11;1,12858E+11;35248906000;17261017976;3,75603E+11;95539868830;67379778
413256;12;30000000;21427361000;11498068706;5358221000;3093219288;0;0;23343757
98963;10;60000000;5860182000;3266147268;1810026000;974570597;77500000;77150000;59722355
675577;11;18000000;9888967000;1758960948;8308538000;1151477553;438152000;20600000;11552000
667236;5;60000000;9016895000;5998999941;5720540000;3719459314;0;0;57615000
411702;5;60000000;5169044000;2821587584;5169044000;2821587584;0;0;59964250
98991;6;30000000;5619549000;3153508449;1339370000;879118164;181500000;181325000;29802965
418456;8;10000000;2257030000;1303109450;794587000;436132669;32000000;29453850;9936949
414540;19;120000000;19065522000;8998344901;11350732000;4799106399;1032400000;697045705;113825000
683593;20;57000000;15395191000;8407302354;11083905000;5438426266;0;0;56874600
666505;7;500000;947573000;651328749;102220000;74550000;0;0;500000
672969;7;20000000;3967705000;2307741360;1405737000;869564696;87500000;84250000;19152180
98984;7;60000000;5141543000;2711876772;1592832000;999725043;91000000;91000000;31110777
431111;40;75000000;18275103000;4942121262;15224959000;3230031768;132967000;26425500;47858092
597494;42;19300000;3273605000;1582191703;1333880000;576285600;12000000;0;19300000
652958;27;60000000;14537592000;8376667907;9517456000;5204788073;0;0;59934733
418509;21;33000000;33956654000;16770924415;2369362000;1243813000;258650000;248155000;33000000
408813;32;36000000;1151828000;526840249;1151828000;526840249;0;0;18705600
663212;14;4000000;175700000;88918400;175700000;88918400;0;0;3937000
575968;18;25500000;4838164000;2932167860;802560000;439490000;245800000;75000000;25500000
668529;8;45000000;8911423000;5261476697;5066858000;3365250390;0;0;44714768
440551;21;10000000;2182420000;1348991294;735930000;471945130;32000000;32000000;7995100
406402;4;30000000;9523262000;5786865308;5442466000;3193107308;0;0;20403400
682914;9;60000000;1870653000;989775156;1870653000;989775156;0;0;40956184
440552;33;60000000;9784893000;5272544768;1897510000;828287400;0;0;60000000
426072;18;30000000;4284145000;2482160413;1029773000;569188689;18000000;8000000;26980755
418413;18;3000000;357356000;185620186;187250000;100861500;0;0;3000000
526750;21;60000000;7798216000;4420463998;1453061000;785557566;158500000;157950000;41512752
426041;27;36000000;6429792000;3602408153;1136584000;458550000;200000000;200000000;36000000
7144;12;24000000;6427590000;3341669626;1498746000;509444000;7000000;0;23566000
650127;26;3000000;8195024000;4058584542;1086060000;541862106;1582500000;423828650;1658000
667222;21;30000000;8235631000;4430398535;3526535000;2134814055;249000000;203821225;21467537
653700;22;48000000;13229759000;6360762199;4107610000;1443003664;0;0;45357641
431142;15;48000000;9336655000;2503421109;8020096000;1714069624;44115000;20965000;38185800
414540;12;120000000;19065522000;8998344901;11350732000;4799106399;1032400000;697045705;91105399
641660;13;300000000;62658628000;36933116382;16322571000;7086995596;0;0;299516000
426891;8;80000000;10551317000;4547315419;6506233000;2443058142;164150000;121623100;53242700
633781;11;400000000;97446570000;40488725752;38631059000;18459822815;57030343000;21443575937;286200823
119138;11;34200000;862800000;614150057;862800000;614150057;0;0;3500000
440504;12;28000000;17556699000;8489077080;1073876000;481965985;104020000;87800000;27907000
350170;12;20000000;1663978000;1321713900;1663978000;1321713900;0;0;19060000
98991;5;30000000;5619549000;3153508449;1339370000;879118164;181500000;181325000;29902220
641660;7;300000000;62658628000;36933116382;16322571000;7086995596;0;0;297068550
648779;14;36000000;1455858000;816126920;1176671000;612397920;101995000;101702000;21647600
447940;15;180000000;1,33055E+11;35828562557;43506623000;17456689733;62709645000;3394849230;178007806
238535;15;80000000;9706553000;4524991740;4325250000;1798188683;0;0;61897020
653108;5;30000000;3503481000;2084966847;1784125000;757601555;100000000;19242630;29987100
449488;4;39000000;85667342000;49826983987;23741418000;11247204149;53511175000;33448594418;35053114
426421;11;60000000;3013791000;1583226166;1500935000;731307713;50000000;0;50156174
7172;18;80000000;8970219000;4962434303;2590098000;1265863939;207000000;7000000;79999965
119039;20;6700000;303550000;163875200;303550000;163875200;0;0;3320000
418368;28;12000000;4566397000;2432798628;887729000;494437431;782000000;350380937;10325000
7172;11;80000000;8970219000;4962434303;2590098000;1265863939;207000000;7000000;79999990
641478;16;20000000;18726457000;6439853615;10093786000;1049188000;0;0;19147500
408816;18;9000000;315000000;219814500;315000000;219814500;0;0;5495900
484121;13;30000000;286292000;95417925;286292000;95417925;0;0;20690025
424251;27;16500000;7493454000;4564520951;1382950000;663481150;191300000;175900000;16500000
402283;32;7000000;179194000;82554002;179194000;82554002;0;0;5250000
119000;34;130000000;5331856000;885953050;5331856000;885953050;0;0;74560500
641592;31;30000000;34491545000;19943071380;16101341000;9563426857;0;0;22553000
677598;28;60000000;2,8151E+11;91636194117;62460118000;28290539234;1,52572E+11;22751235776;59978187
663212;29;4000000;175700000;88918400;175700000;88918400;0;0;3483000
408813;20;36000000;1151828000;526840249;1151828000;526840249;0;0;27328900
408820;20;6000000;214073000;120138800;214073000;120138800;0;0;5959000
652190;22;45000000;7096438000;2903603029;2397554000;1337745561;2457733000;0;37905374
99228;20;40000000;641515000;278628221;641515000;278628221;0;0;39633000
661211;19;5000000;2384931000;1198072012;506470000;237416412;78400000;78400000;5000000
677598;19;60000000;2,8151E+11;91636194117;62460118000;28290539234;1,52572E+11;22751235776;59937689
632160;25;300000000;1,20169E+11;35449391690;43406093000;11281858329;29490658000;399065929;160541055
418522;19;6000000;2268381000;1436940894;780844000;452273395;32000000;32000000;5955780
661228;25;17000000;1886060000;1052719386;548580000;294020472;37000000;22500000;16982000
7119;29;120000000;22362961000;12396144754;3188591000;1350151457;207000000;0;119913820
401819;10;400000000;67143239000;32922725270;57078580000;27099430701;1250000000;49890000;126163950
7296;13;60000000;10151885000;5553843121;2243977000;851705445;207000000;7000000;55894506
656600;27;21000000;2645913000;1333322588;814350000;221724645;0;0;20550000
7151;13;60000000;9878070000;6352540303;2424734000;1765731509;7000000;7000000;59952331
